firm_name,year,successful_investments,out_of_business,corporate_venture_firm,monetary_size_deals_year_usdmn,early_stage_investor,first_investment_year,venture_firm_industry,venture_firm_location
VMware,2008,0,0,0,15,0,2008,Software,USnonCA
VMware,2010,0,0,0,11.5,0,2008,Software,USnonCA
VMware,2011,0,0,0,8.5,0,2008,Software,USnonCA
VMware,2012,0,0,0,,0,2008,Software,USnonCA
VMware,2013,0,0,0,108.09,0,2008,Software,USnonCA
VMware,2014,0,0,0,70,0,2008,Software,USnonCA
VNT Management,2006,0,0,0,,1,2006,Other Tech,Europe
VNT Management,2007,0,0,0,6.6900001,1,2006,Other Tech,Europe
VNT Management,2009,0,0,0,14.27,1,2006,Other Tech,Europe
VNT Management,2010,0,0,0,12.78,1,2006,Other Tech,Europe
VNT Management,2013,0,0,0,10.13,1,2006,Other Tech,Europe
VOSS Water,2011,0,1,0,18,0,2011,Other,USnonCA
VP Company Investments 2008,2011,0,0,0,37.400002,0,2011,Medical,USnonCA
VP Company Investments 2008,2013,0,0,0,4,0,2011,Medical,USnonCA
VPIsystems,2010,0,1,0,,0,2010,Software,USnonCA
VPartners,2006,0,0,0,120,0,2006,Medical,Other
VPartners,2009,0,1,0,15,0,2006,Medical,Other
VRD GmbH,2013,0,0,0,5.3400002,0,2013,Medical,Europe
VRD GmbH,2014,0,0,0,2.75,0,2013,Medical,Europe
VRP Rheinland,2005,0,1,0,17.42,0,2005,Medical,Europe
VSP Capital,1999,0,0,0,14,0,1999,Internet,USnonCA
VSP Capital,2000,0,0,0,36,0,1999,Internet,USnonCA
VSP Capital,2002,0,0,0,6.1999998,0,1999,Internet,USnonCA
VSP Capital,2003,0,0,0,49.5,0,1999,Internet,USnonCA
VSP Capital,2004,0,0,0,68,0,1999,Internet,USnonCA
VSP Capital,2005,0,0,0,59.790001,0,1999,Internet,USnonCA
VSP Capital,2006,0,0,0,33.57,0,1999,Internet,USnonCA
VSP Capital,2007,0,0,0,12.75,0,1999,Internet,USnonCA
VSP Capital,2009,0,0,0,16.5,0,1999,Internet,USnonCA
VSP Capital,2012,0,0,0,10.1,0,1999,Internet,USnonCA
VSR Financial Services,2010,0,1,0,2.45,0,2010,Medical,USnonCA
VTB Capital,2011,0,0,0,5.5,0,2008,Internet,California
VTB Capital,2012,1,0,0,200.5,0,2008,Internet,California
VTB Capital,2013,1,0,0,11,0,2008,Internet,California
VTB Capital,2014,1,0,0,,0,2008,Internet,California
VTT Ventures,2009,0,0,1,6.9499998,1,2009,Medical,Europe
VTT Ventures,2012,0,0,1,,1,2009,Medical,Europe
Vaekstfonden,2001,0,0,0,,1,2001,Medical,Other
Vaekstfonden,2003,0,0,0,3.9399998,1,2001,Medical,Other
Vaekstfonden,2004,0,0,0,64.330002,1,2001,Medical,Other
Vaekstfonden,2005,0,0,0,46.009998,1,2001,Medical,Other
Vaekstfonden,2006,0,0,0,120.36,1,2001,Medical,Other
Vaekstfonden,2007,0,0,0,47.779999,1,2001,Medical,Other
Vaekstfonden,2008,0,0,0,20.66,1,2001,Medical,Other
Vaekstfonden,2009,0,0,0,7.2400002,1,2001,Medical,Other
Vaekstfonden,2010,0,0,0,15.5,1,2001,Medical,Other
Vaekstfonden,2011,0,0,0,8.4499998,1,2001,Medical,Other
Vaekstfonden,2012,0,0,0,19.49,1,2001,Medical,Other
Vaekstfonden,2013,0,0,0,8.1400003,1,2001,Medical,Other
Vaekstfonden,2014,0,0,0,2.05,1,2001,Medical,Other
Vaizra Ventures,2011,0,0,0,1.65,1,2011,Internet,USnonCA
Vaizra Ventures,2012,0,0,0,6.9000001,1,2011,Internet,USnonCA
Vaizra Ventures,2013,0,0,0,11.33,1,2011,Internet,USnonCA
Vaizra Ventures,2014,0,0,0,19.6,1,2011,Internet,USnonCA
Valar Ventures,2012,0,0,0,103.34,1,2010,Software,Other
Valar Ventures,2013,0,0,0,158.89,1,2010,Software,Other
Valar Ventures,2014,1,0,0,53,1,2010,Software,Other
Valedo Partners,2010,0,1,0,,0,2010,Medical,Other
Valence Capital Management,2004,0,0,0,30,0,2004,Other Tech,USnonCA
Valence Capital Management,2006,1,1,0,38.149998,0,2004,Other Tech,USnonCA
Valence Life Sciences,2006,0,0,0,33.599998,0,2006,Medical,Other
Valence Life Sciences,2007,0,0,0,46,0,2006,Medical,Other
Valence Life Sciences,2008,0,0,0,79,0,2006,Medical,Other
Valence Life Sciences,2009,0,0,0,83.5,0,2006,Medical,Other
Valence Life Sciences,2010,0,0,0,55.5,0,2006,Medical,Other
Valence Life Sciences,2012,0,0,0,121,0,2006,Medical,Other
Valence Life Sciences,2013,0,0,0,87.5,0,2006,Medical,Other
Valence Life Sciences,2014,0,0,0,36,0,2006,Medical,Other
Valero Energy Corp.,2008,0,0,0,10.5,0,2008,Other Tech,Other
Valero Energy Corp.,2009,0,0,0,34,0,2008,Other Tech,Other
Valero Energy Corp.,2011,0,1,0,111.91,0,2008,Other Tech,Other
Valhalla Partners,1999,0,0,0,22,1,1999,Software,California
Valhalla Partners,2004,0,0,0,23.5,1,1999,Software,California
Valhalla Partners,2005,0,0,0,78.25,1,1999,Software,California
Valhalla Partners,2006,1,0,0,94.800003,1,1999,Software,California
Valhalla Partners,2007,0,0,0,114.9,1,1999,Software,California
Valhalla Partners,2008,1,0,0,124.13,1,1999,Software,California
Valhalla Partners,2009,0,0,0,71.400002,1,1999,Software,California
Valhalla Partners,2010,0,0,0,66.900002,1,1999,Software,California
Valhalla Partners,2011,1,0,0,119.85,1,1999,Software,California
Valhalla Partners,2012,4,0,0,116.1,1,1999,Software,California
Valhalla Partners,2013,1,0,0,108.5,1,1999,Software,California
Valhalla Partners,2014,0,0,0,30.5,1,1999,Software,California
Valiance Advisors,2013,0,0,0,25,0,2013,Medical,California
Valiance Advisors,2014,0,0,0,10,0,2013,Medical,California
Valiant Capital Partners,2011,0,0,0,44.639999,0,2011,Internet,Asia
Valiant Capital Partners,2012,0,0,0,69.209999,0,2011,Internet,Asia
Valiant Capital Partners,2013,3,0,0,527.96002,0,2011,Internet,Asia
Valiant Capital Partners,2014,1,0,0,200,0,2011,Internet,Asia
Valiant Partners,2011,0,0,0,293,0,2011,Internet,California
Valiant Partners,2012,3,0,0,,0,2011,Internet,California
Valiant Partners,2013,3,0,0,,0,2011,Internet,California
Valiant Partners,2014,7,0,0,8,0,2011,Internet,California
Validus Partners,2003,0,1,0,10,0,2003,Software,USnonCA
Valley Venture Capital,2000,0,0,0,53.200001,0,2000,Software,California
Valley Venture Capital,2001,0,0,0,30,0,2000,Software,California
Valley Venture Capital,2002,0,0,0,5,0,2000,Software,California
Valley Venture Capital,2003,0,0,0,6,0,2000,Software,California
Valley Venture Capital,2004,0,0,0,25.1,0,2000,Software,California
Valley Venture Capital,2006,0,0,0,20.300001,0,2000,Software,California
Valley Venture Capital,2008,0,0,0,4.5,0,2000,Software,California
Valley Venture Capital,2009,0,0,0,14,0,2000,Software,California
Valley Venture Capital,2011,0,0,0,6,0,2000,Software,California
Valley Venture Capital,2013,1,0,0,,0,2000,Software,California
Valley Ventures,2001,0,0,0,11,0,2001,Medical,USnonCA
Valley Ventures,2002,0,0,0,13.25,0,2001,Medical,USnonCA
Valley Ventures,2003,0,0,0,13.549999,0,2001,Medical,USnonCA
Valley Ventures,2004,0,0,0,4.1999998,0,2001,Medical,USnonCA
Valley Ventures,2005,0,0,0,22.6,0,2001,Medical,USnonCA
Valley Ventures,2006,0,0,0,8.5,0,2001,Medical,USnonCA
Valley Ventures,2007,0,0,0,62.32,0,2001,Medical,USnonCA
Valley Ventures,2008,0,0,0,5,0,2001,Medical,USnonCA
Valley Ventures,2009,0,0,0,1.3,0,2001,Medical,USnonCA
Valley Ventures,2011,0,1,0,38.32,0,2001,Medical,USnonCA
Valor Capital Group,2003,0,0,0,8.1999998,0,2003,Internet,USnonCA
Valor Capital Group,2012,0,0,0,18.700001,0,2003,Internet,USnonCA
Valor Capital Group,2013,0,0,0,2,0,2003,Internet,USnonCA
Valor Capital Group,2014,0,0,0,25,0,2003,Internet,USnonCA
Valor Equity Partners,2005,0,0,0,13,0,2005,Other Tech,California
Valor Equity Partners,2006,0,0,0,40,0,2005,Other Tech,California
Valor Equity Partners,2007,0,0,0,45,0,2005,Other Tech,California
Valor Equity Partners,2008,0,0,0,40,0,2005,Other Tech,California
Valor Equity Partners,2011,0,0,0,,0,2005,Other Tech,California
Valor Equity Partners,2012,0,0,0,81,0,2005,Other Tech,California
Valor Equity Partners,2013,2,0,0,278,0,2005,Other Tech,California
Valor Equity Partners,2014,1,0,0,50,0,2005,Other Tech,California
Valorem,2008,0,1,0,,0,2008,Other,Europe
Value Create,2013,0,0,0,1.52,0,2013,Internet,Asia
Value Creation & Company,2008,0,1,0,2.3599999,1,2008,Internet,Europe
Value Partners,1997,0,0,0,16,0,1997,Other,Asia
Value Partners,1999,0,0,0,7,0,1997,Other,Asia
Value Partners,2013,0,0,0,28.91,0,1997,Other,Asia
Value8,2012,0,0,0,5.52,0,2009,Other,Europe
ValueAct Capital,2005,0,0,0,32.5,0,2005,Medical,California
ValueAct Capital,2007,0,1,0,19.5,0,2005,Medical,California
ValueClick,2014,0,0,0,1,0,2014,Other Tech,California
ValueFirst Messaging Pvt. Ltd.,2009,0,0,0,,0,2009,Other Tech,Asia
ValueFirst Messaging Pvt. Ltd.,2012,0,0,0,36.73,0,2009,Other Tech,Asia
ValueFirst Messaging Pvt. Ltd.,2013,2,0,0,,0,2009,Other Tech,Asia
Van Herk Group,2005,0,0,0,,0,2005,Medical,Europe
Van Herk Group,2006,0,0,0,,0,2005,Medical,Europe
Van Herk Group,2007,0,0,0,35.549999,0,2005,Medical,Europe
Van Herk Group,2013,0,0,0,,0,2005,Medical,Europe
Van Wagner Communications,2001,0,1,0,35,0,2001,Other Tech,USnonCA
Van Wagoner Capital Management,1997,0,0,0,8.5,0,1997,Other Tech,USnonCA
Van Wagoner Capital Management,1999,0,0,0,71.200005,0,1997,Other Tech,USnonCA
Van Wagoner Capital Management,2000,0,0,0,327.57999,0,1997,Other Tech,USnonCA
Van Wagoner Capital Management,2001,0,0,0,167.89999,0,1997,Other Tech,USnonCA
Van Wagoner Capital Management,2002,0,0,0,81,0,1997,Other Tech,USnonCA
Van Wagoner Capital Management,2003,0,0,0,13.8,0,1997,Other Tech,USnonCA
Van Wagoner Capital Management,2004,0,0,0,20,0,1997,Other Tech,USnonCA
Van Wagoner Capital Management,2006,0,0,0,33,0,1997,Other Tech,USnonCA
Van Wagoner Capital Management,2007,0,0,0,22.5,0,1997,Other Tech,USnonCA
Van Wagoner Capital Management,2008,0,1,0,,0,1997,Other Tech,USnonCA
Van den Ende & Deitmers,2011,0,0,0,,0,2006,Internet,USnonCA
Van den Ende & Deitmers,2012,0,0,0,25,0,2006,Internet,USnonCA
Vancity Capital,2012,0,0,0,3.3,0,2011,Other Tech,Other
Vancity Capital,2013,0,0,0,3.2,0,2011,Other Tech,Other
Vanderbilt University,2001,0,0,0,17,1,2001,Medical,USnonCA
Vanderbilt University,2004,0,0,0,.5,1,2001,Medical,USnonCA
Vanderbilt University,2006,0,0,0,9,1,2001,Medical,USnonCA
Vanderbilt University,2007,0,0,0,3.3,1,2001,Medical,USnonCA
Vanderbilt University,2008,0,1,0,6.2399998,1,2001,Medical,USnonCA
Vanedge Capital,2009,0,0,0,4,1,2009,Software,USnonCA
Vanedge Capital,2011,0,0,0,11,1,2009,Software,USnonCA
Vanedge Capital,2012,0,0,0,10,1,2009,Software,USnonCA
Vanedge Capital,2013,0,0,0,25.6,1,2009,Software,USnonCA
Vanenburg Group,2000,0,1,0,19.5,0,2000,Other Tech,USnonCA
Vangoo Investment Partners,2012,0,0,0,32,0,2012,Internet,Asia
Vangoo Investment Partners,2013,0,0,0,,0,2012,Internet,Asia
Vanguard Atlantic,2001,0,0,0,17.700001,1,2001,Medical,Europe
Vanguard Atlantic,2012,0,0,0,,1,2001,Medical,Europe
Vanguard Ventures,1999,0,0,0,50,0,1999,Medical,California
Vanguard Ventures,2000,0,0,0,118.55,0,1999,Medical,California
Vanguard Ventures,2001,0,0,0,92.5,0,1999,Medical,California
Vanguard Ventures,2002,0,0,0,51.899998,0,1999,Medical,California
Vanguard Ventures,2003,2,0,0,159.2,0,1999,Medical,California
Vanguard Ventures,2004,0,0,0,64.099998,0,1999,Medical,California
Vanguard Ventures,2005,0,0,0,103.6,0,1999,Medical,California
Vanguard Ventures,2006,0,0,0,57.799999,0,1999,Medical,California
Vanguard Ventures,2007,0,0,0,97.900002,0,1999,Medical,California
Vanguard Ventures,2008,0,0,0,30,0,1999,Medical,California
Vanguard Ventures,2009,0,0,0,35,0,1999,Medical,California
Vanguard Ventures,2010,0,0,0,39,0,1999,Medical,California
Vanguard Ventures,2011,3,1,0,25,0,1999,Medical,California
Vantage Oncology,2011,0,0,0,260,0,2011,Medical,USnonCA
Vantage Oncology,2013,0,0,0,,0,2011,Medical,USnonCA
Vantage Point Capital Partners,2000,0,0,0,44.600002,1,2000,Other Tech,Asia
Vantage Point Capital Partners,2001,0,0,0,125.5,1,2000,Other Tech,Asia
Vantage Point Capital Partners,2004,0,0,0,25,1,2000,Other Tech,Asia
Vantage Point Capital Partners,2006,0,0,0,63.5,1,2000,Other Tech,Asia
Vantage Point Capital Partners,2009,0,0,0,,1,2000,Other Tech,Asia
Vantage Point Capital Partners,2011,0,0,0,1,1,2000,Other Tech,Asia
Vantage Point Capital Partners,2012,0,0,0,10,1,2000,Other Tech,Asia
VantagePoint Capital Partners,1997,0,0,0,10,0,1997,Other Tech,California
VantagePoint Capital Partners,1999,0,0,0,73.5,0,1997,Other Tech,California
VantagePoint Capital Partners,2000,0,0,0,296.60001,0,1997,Other Tech,California
VantagePoint Capital Partners,2001,0,0,0,37,0,1997,Other Tech,California
VantagePoint Capital Partners,2002,0,0,0,85.200005,0,1997,Other Tech,California
VantagePoint Capital Partners,2003,0,0,0,201.60001,0,1997,Other Tech,California
VantagePoint Capital Partners,2004,0,0,0,171.95,0,1997,Other Tech,California
VantagePoint Capital Partners,2005,4,0,0,497.75,0,1997,Other Tech,California
VantagePoint Capital Partners,2006,0,0,0,491.70999,0,1997,Other Tech,California
VantagePoint Capital Partners,2007,1,0,0,746.20001,0,1997,Other Tech,California
VantagePoint Capital Partners,2008,1,0,0,731.71997,0,1997,Other Tech,California
VantagePoint Capital Partners,2009,1,0,0,230.64999,0,1997,Other Tech,California
VantagePoint Capital Partners,2010,3,0,0,628.17999,0,1997,Other Tech,California
VantagePoint Capital Partners,2011,2,0,0,423.07999,0,1997,Other Tech,California
VantagePoint Capital Partners,2012,4,0,0,318.54999,0,1997,Other Tech,California
VantagePoint Capital Partners,2013,0,0,0,135,0,1997,Other Tech,California
VantagePoint Capital Partners,2014,5,0,0,168.78999,0,1997,Other Tech,California
Vantania Holdings Limited,2006,0,0,0,24.040001,0,2006,Other Tech,Europe
Vantania Holdings Limited,2007,0,1,0,27.200001,0,2006,Other Tech,Europe
Vantiv,2011,0,1,0,20.700001,0,2011,Software,USnonCA
Vantone,2008,0,1,0,1.46,0,2008,Other,Asia
Varian Medical Systems,2006,0,0,0,13,0,2006,Medical,USnonCA
Varian Medical Systems,2011,0,1,0,15,0,2006,Medical,USnonCA
Varma Mutual Pension Insurance Company,2005,0,1,0,9.0799999,0,2005,Medical,Other
Varuma,2005,0,0,0,37.779999,0,2005,Medical,Europe
Varuma,2006,0,0,0,95.43,0,2005,Medical,Europe
Varuma,2007,0,1,0,51.610001,0,2005,Medical,Europe
Vast Ventures,2009,0,0,0,5.73,1,2009,Internet,USnonCA
Vast Ventures,2010,0,0,0,1,1,2009,Internet,USnonCA
Vast Ventures,2011,0,0,0,2.6500001,1,2009,Internet,USnonCA
Vast Ventures,2012,0,0,0,,1,2009,Internet,USnonCA
Vast Ventures,2013,3,0,0,10,1,2009,Internet,USnonCA
Vast Ventures,2014,0,0,0,4.4000001,1,2009,Internet,USnonCA
Vatel Capital,2009,0,0,0,5.9499998,0,2009,Other Tech,Europe
Vatel Capital,2010,0,1,0,.62,0,2009,Other Tech,Europe
Vatera Healthcare Partners,2007,0,0,0,53,0,2007,Medical,USnonCA
Vatera Healthcare Partners,2010,0,0,0,54,0,2007,Medical,USnonCA
Vatera Healthcare Partners,2011,0,0,0,20,0,2007,Medical,USnonCA
Vatera Healthcare Partners,2012,0,0,0,83.700005,0,2007,Medical,USnonCA
Vatera Healthcare Partners,2013,0,0,0,41.700001,0,2007,Medical,USnonCA
Vatera Healthcare Partners,2014,0,0,0,70,0,2007,Medical,USnonCA
Vattenfall,2002,0,0,0,,0,2002,Other Tech,Europe
Vattenfall,2007,0,0,0,,0,2002,Other Tech,Europe
Vattenfall,2008,0,0,0,133.86,0,2002,Other Tech,Europe
Vattenfall,2011,0,1,0,24.48,0,2002,Other Tech,Europe
VaynerMedia,2009,0,0,1,1,1,2009,Internet,California
VaynerMedia,2012,0,0,1,1,1,2009,Internet,California
VaynerRSE,2013,0,0,0,3.3499999,1,2013,Other Tech,California
VaynerRSE,2014,0,0,0,9.1999998,1,2013,Other Tech,California
Vayusa,2007,0,1,0,,0,2007,Software,USnonCA
Vecata,2005,0,0,0,7.1999998,0,2005,Medical,Other
Vecata,2006,0,0,0,4.9200001,0,2005,Medical,Other
Vecata,2008,0,0,0,21.1,0,2005,Medical,Other
Vecata,2009,0,0,0,2.4200001,0,2005,Medical,Other
Vecata,2010,0,1,0,,0,2005,Medical,Other
Vectis Capital,2005,0,0,0,19.5,0,2005,Medical,USnonCA
Vectis Capital,2009,0,0,0,38,0,2005,Medical,USnonCA
Vectis Capital,2010,0,0,0,6,0,2005,Medical,USnonCA
Vectis Capital,2014,0,0,0,45,0,2005,Medical,USnonCA
Vector Capital,2003,0,0,0,10.5,0,2002,Software,California
Vector Capital,2011,0,0,0,6.1599998,0,2002,Software,California
Vector Capital,2014,0,0,0,,0,2002,Software,California
Vector Fund Management,1999,0,0,0,54.5,0,1999,Medical,USnonCA
Vector Fund Management,2000,0,0,0,103,0,1999,Medical,USnonCA
Vector Fund Management,2001,0,0,0,63,0,1999,Medical,USnonCA
Vector Fund Management,2002,0,0,0,15,0,1999,Medical,USnonCA
Vector Fund Management,2004,0,1,0,22.299999,0,1999,Medical,USnonCA
Vector Inc.,2013,0,0,0,1.52,0,2013,Internet,Asia
Vectren,2001,0,1,0,3.55,1,2001,Internet,USnonCA
Vectura,1999,0,0,0,,1,1999,Medical,Europe
Vectura,2006,0,1,0,13.91,1,1999,Medical,Europe
Vedanta Capital,2007,0,0,0,13.8,0,2007,Software,USnonCA
Vedanta Capital,2008,0,0,0,48,0,2007,Software,USnonCA
Vedanta Capital,2009,0,0,0,31.4,0,2007,Software,USnonCA
Vedanta Capital,2010,0,0,0,129.39999,0,2007,Software,USnonCA
Vedanta Capital,2011,0,1,0,10,0,2007,Software,USnonCA
Veddis Ventures,2009,0,0,0,13.49,1,2009,Medical,Europe
Veddis Ventures,2010,0,0,0,.80000001,1,2009,Medical,Europe
Veddis Ventures,2012,0,0,0,,1,2009,Medical,Europe
Veddis Ventures,2013,0,0,0,7.1999998,1,2009,Medical,Europe
Veddis Ventures,2014,0,0,0,1.8,1,2009,Medical,Europe
Veer,2013,0,0,0,5,0,2013,Internet,Other
VegasTechFund,2012,0,0,0,12.29,1,2012,Internet,USnonCA
VegasTechFund,2013,0,0,0,44.119999,1,2012,Internet,USnonCA
VegasTechFund,2014,0,0,0,68.599998,1,2012,Internet,USnonCA
Vehcon,2014,0,0,0,,0,2014,Other,USnonCA
Vela Imprese,2013,0,0,0,.47,0,2013,Other Tech,Europe
VelociGen Inc.,2002,0,1,0,,0,2002,Other Tech,California
Velocity Capital,2000,0,0,0,35,1,2000,Internet,Asia
Velocity Capital,2001,0,0,0,,1,2000,Internet,Asia
Velocity Capital,2007,0,0,0,16,1,2000,Internet,Asia
Velocity Capital,2011,0,0,0,8,1,2000,Internet,Asia
Velocity Capital,2012,0,0,0,5,1,2000,Internet,Asia
Velocity Equity Partners,2003,0,0,0,12.6,0,2003,Software,USnonCA
Velocity Equity Partners,2004,0,0,0,26.4,0,2003,Software,USnonCA
Velocity Equity Partners,2005,0,0,0,10.599999,0,2003,Software,USnonCA
Velocity Equity Partners,2006,0,0,0,22,0,2003,Software,USnonCA
Velocity Equity Partners,2007,0,0,0,9,0,2003,Software,USnonCA
Velocity Equity Partners,2008,1,0,0,14,0,2003,Software,USnonCA
Velocity Equity Partners,2010,0,1,0,1.7,0,2003,Software,USnonCA
Velocity Financial Group,2007,0,0,0,22.5,0,2007,Other,California
Velocity Financial Group,2010,0,1,0,,0,2007,Other,California
Velocity Venture Capital,1998,0,0,0,9.6000004,1,1998,Internet,USnonCA
Velocity Venture Capital,2000,0,0,0,,1,1998,Internet,USnonCA
Velocity Venture Capital,2006,0,0,0,14.6,1,1998,Internet,USnonCA
Velocity Venture Capital,2007,0,0,0,25,1,1998,Internet,USnonCA
Velocity Venture Capital,2008,0,0,0,2.8,1,1998,Internet,USnonCA
Velocity Venture Capital,2009,0,0,0,10,1,1998,Internet,USnonCA
Velocity Venture Capital,2014,0,0,0,,1,1998,Internet,USnonCA
Velos Partners,2013,0,0,0,8.8999996,1,2013,Other,USnonCA
Velti,2010,2,1,0,50,0,2010,Other Tech,California
VenFin,2007,0,0,0,42,0,2007,Other Tech,Asia
VenFin,2009,0,1,0,10,0,2007,Other Tech,Asia
VenGlobal Capital,2004,0,0,0,11,1,2004,Other,California
VenGlobal Capital,2007,0,1,0,2.6300001,1,2004,Other,California
VenGrowth Capital Partners,1999,0,0,0,,0,1999,Medical,Other
VenGrowth Capital Partners,2000,0,0,0,43.599998,0,1999,Medical,Other
VenGrowth Capital Partners,2001,0,0,0,48.09,0,1999,Medical,Other
VenGrowth Capital Partners,2002,0,0,0,16,0,1999,Medical,Other
VenGrowth Capital Partners,2003,0,0,0,124.35,0,1999,Medical,Other
VenGrowth Capital Partners,2004,0,0,0,85.879997,0,1999,Medical,Other
VenGrowth Capital Partners,2005,0,0,0,174.38,0,1999,Medical,Other
VenGrowth Capital Partners,2006,0,0,0,116.29,0,1999,Medical,Other
VenGrowth Capital Partners,2007,1,0,0,148.5,0,1999,Medical,Other
VenGrowth Capital Partners,2008,0,0,0,124.99,0,1999,Medical,Other
VenGrowth Capital Partners,2010,0,0,0,11,0,1999,Medical,Other
VenGrowth Capital Partners,2011,0,0,0,7,0,1999,Medical,Other
VenGrowth Capital Partners,2012,0,0,0,2.1500001,0,1999,Medical,Other
Vencorp Partners,2006,0,1,0,19.75,0,2006,Medical,Other
Venio Capital Partners,2008,0,1,0,8.75,1,2006,Other Tech,California
Venista Ventures,2012,0,0,0,,1,2011,Internet,Europe
Venista Ventures,2013,0,0,0,.12,1,2011,Internet,Europe
Venista Ventures,2014,0,0,0,.5,1,2011,Internet,Europe
Venrex Investment Management,2009,0,0,0,17.09,1,2008,Internet,Europe
Venrex Investment Management,2011,1,0,0,4.5,1,2008,Internet,Europe
Venrex Investment Management,2012,1,0,0,7.73,1,2008,Internet,Europe
Venrex Investment Management,2013,0,0,0,1,1,2008,Internet,Europe
Venrock,1981,0,0,0,1,0,1981,Medical,USnonCA
Venrock,1983,0,0,0,7,0,1981,Medical,USnonCA
Venrock,1991,0,0,0,,0,1981,Medical,USnonCA
Venrock,1992,0,0,0,,0,1981,Medical,USnonCA
Venrock,1995,0,0,0,6.5999999,0,1981,Medical,USnonCA
Venrock,1996,0,0,0,32.400002,0,1981,Medical,USnonCA
Venrock,1997,0,0,0,74,0,1981,Medical,USnonCA
Venrock,1998,0,0,0,12,0,1981,Medical,USnonCA
Venrock,1999,0,0,0,87,0,1981,Medical,USnonCA
Venrock,2000,0,0,0,548.16998,0,1981,Medical,USnonCA
Venrock,2001,0,0,0,280.79999,0,1981,Medical,USnonCA
Venrock,2002,3,0,0,537.75,0,1981,Medical,USnonCA
Venrock,2003,0,0,0,322.70001,0,1981,Medical,USnonCA
Venrock,2004,0,0,0,530.40002,0,1981,Medical,USnonCA
Venrock,2005,1,0,0,535.53003,0,1981,Medical,USnonCA
